year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
2018,4,15,98199.0,226,Plug-in Hybrid Electric Vehicle (PHEV)
2018,4,17,98199.0,228,Battery Electric Vehicle (BEV)
2018,5,18,98199.0,229,Battery Electric Vehicle (BEV)
2018,5,19,98199.0,230,Battery Electric Vehicle (BEV)
2018,5,20,98199.0,231,Battery Electric Vehicle (BEV)
2018,5,20,98199.0,232,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,21,98199.0,233,Battery Electric Vehicle (BEV)
2018,5,22,98199.0,234,Battery Electric Vehicle (BEV)
2018,6,23,98199.0,235,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,24,98199.0,236,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,25,98199.0,237,Battery Electric Vehicle (BEV)
2018,6,26,98199.0,238,Battery Electric Vehicle (BEV)
2018,6,26,98199.0,239,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,27,98199.0,240,Battery Electric Vehicle (BEV)
2018,7,28,98199.0,241,Battery Electric Vehicle (BEV)
2018,7,28,98199.0,242,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,30,98199.0,243,Battery Electric Vehicle (BEV)
2018,7,30,98199.0,244,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,32,98199.0,245,Battery Electric Vehicle (BEV)
2018,8,32,98199.0,246,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,33,98199.0,247,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,34,98199.0,248,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,35,98199.0,249,Battery Electric Vehicle (BEV)
2018,9,39,98199.0,250,Battery Electric Vehicle (BEV)
2018,10,40,98199.0,252,Battery Electric Vehicle (BEV)
2018,10,41,98199.0,253,Battery Electric Vehicle (BEV)
2018,10,41,98199.0,254,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,42,98199.0,256,Battery Electric Vehicle (BEV)
2018,10,43,98199.0,257,Battery Electric Vehicle (BEV)
2018,10,43,98199.0,258,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,44,98199.0,259,Battery Electric Vehicle (BEV)
2018,10,44,98199.0,260,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,44,98199.0,272,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,45,98199.0,273,Battery Electric Vehicle (BEV)
2018,11,45,98199.0,274,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,46,98199.0,275,Battery Electric Vehicle (BEV)
2018,11,46,98199.0,276,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,47,98199.0,277,Battery Electric Vehicle (BEV)
2018,11,48,98199.0,279,Battery Electric Vehicle (BEV)
2018,11,48,98199.0,280,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,50,98199.0,281,Battery Electric Vehicle (BEV)
2018,12,51,98199.0,282,Battery Electric Vehicle (BEV)
2018,12,52,98199.0,283,Battery Electric Vehicle (BEV)
2018,12,52,98199.0,284,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,1,98199.0,285,Battery Electric Vehicle (BEV)
2019,1,2,98199.0,286,Battery Electric Vehicle (BEV)
2019,1,3,98199.0,287,Battery Electric Vehicle (BEV)
2019,1,3,98199.0,289,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,4,98199.0,290,Battery Electric Vehicle (BEV)
2019,1,5,98199.0,291,Battery Electric Vehicle (BEV)
2019,2,7,98199.0,292,Battery Electric Vehicle (BEV)
2019,2,9,98199.0,293,Battery Electric Vehicle (BEV)
2019,2,9,98199.0,294,Plug-in Hybrid Electric Vehicle (PHEV)
2019,3,10,98199.0,295,Battery Electric Vehicle (BEV)
2019,3,10,98199.0,296,Plug-in Hybrid Electric Vehicle (PHEV)
2019,3,11,98199.0,297,Battery Electric Vehicle (BEV)
2019,3,13,98199.0,299,Battery Electric Vehicle (BEV)
2019,4,14,98199.0,301,Battery Electric Vehicle (BEV)
2019,4,16,98199.0,302,Battery Electric Vehicle (BEV)
2019,4,17,98199.0,303,Battery Electric Vehicle (BEV)
2019,4,17,98199.0,304,Plug-in Hybrid Electric Vehicle (PHEV)
2019,5,18,98199.0,308,Battery Electric Vehicle (BEV)
2019,5,19,98199.0,310,Battery Electric Vehicle (BEV)
2019,5,20,98199.0,311,Battery Electric Vehicle (BEV)
2019,6,23,98199.0,312,Battery Electric Vehicle (BEV)
2019,6,23,98199.0,314,Plug-in Hybrid Electric Vehicle (PHEV)
2019,6,24,98199.0,315,Battery Electric Vehicle (BEV)
2019,6,25,98199.0,316,Battery Electric Vehicle (BEV)
2019,7,28,98199.0,317,Battery Electric Vehicle (BEV)
2019,7,29,98199.0,318,Battery Electric Vehicle (BEV)
2019,7,30,98199.0,319,Battery Electric Vehicle (BEV)
2019,8,31,98199.0,320,Battery Electric Vehicle (BEV)
2019,8,32,98199.0,321,Battery Electric Vehicle (BEV)
2019,8,34,98199.0,324,Battery Electric Vehicle (BEV)
2019,8,35,98199.0,325,Battery Electric Vehicle (BEV)
2019,9,36,98199.0,326,Battery Electric Vehicle (BEV)
2019,9,37,98199.0,327,Battery Electric Vehicle (BEV)
2019,9,38,98199.0,328,Plug-in Hybrid Electric Vehicle (PHEV)
2019,9,39,98199.0,329,Battery Electric Vehicle (BEV)
2019,10,40,98199.0,330,Battery Electric Vehicle (BEV)
2019,10,41,98199.0,331,Battery Electric Vehicle (BEV)
2019,10,42,98199.0,333,Battery Electric Vehicle (BEV)
2019,10,42,98199.0,334,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,43,98199.0,335,Battery Electric Vehicle (BEV)
2019,10,44,98199.0,336,Plug-in Hybrid Electric Vehicle (PHEV)
2019,11,46,98199.0,337,Battery Electric Vehicle (BEV)
2019,11,47,98199.0,338,Battery Electric Vehicle (BEV)
2019,11,48,98199.0,342,Battery Electric Vehicle (BEV)
2019,12,1,98199.0,345,Battery Electric Vehicle (BEV)
2019,12,51,98199.0,347,Battery Electric Vehicle (BEV)
2019,12,52,98199.0,348,Battery Electric Vehicle (BEV)
2020,1,1,98199.0,349,Battery Electric Vehicle (BEV)
2020,1,2,98199.0,352,Battery Electric Vehicle (BEV)
2020,1,3,98199.0,353,Battery Electric Vehicle (BEV)
2020,1,3,98199.0,354,Plug-in Hybrid Electric Vehicle (PHEV)
2020,1,4,98199.0,355,Battery Electric Vehicle (BEV)
2020,1,5,98199.0,356,Battery Electric Vehicle (BEV)
2020,2,8,98199.0,357,Battery Electric Vehicle (BEV)
2020,3,10,98199.0,360,Plug-in Hybrid Electric Vehicle (PHEV)
2020,3,11,98199.0,361,Battery Electric Vehicle (BEV)
2020,3,12,98199.0,362,Battery Electric Vehicle (BEV)
2020,3,12,98199.0,363,Plug-in Hybrid Electric Vehicle (PHEV)
2020,3,13,98199.0,364,Battery Electric Vehicle (BEV)
2020,3,14,98199.0,365,Battery Electric Vehicle (BEV)
2020,4,14,98199.0,366,Battery Electric Vehicle (BEV)
2020,4,15,98199.0,367,Battery Electric Vehicle (BEV)
2020,4,15,98199.0,368,Plug-in Hybrid Electric Vehicle (PHEV)
2020,4,18,98199.0,369,Battery Electric Vehicle (BEV)
2020,5,19,98199.0,370,Battery Electric Vehicle (BEV)
2020,5,20,98199.0,371,Battery Electric Vehicle (BEV)
2020,5,21,98199.0,372,Battery Electric Vehicle (BEV)
2020,6,23,98199.0,373,Battery Electric Vehicle (BEV)
2020,6,23,98199.0,374,Plug-in Hybrid Electric Vehicle (PHEV)
2020,6,26,98199.0,375,Battery Electric Vehicle (BEV)
2020,6,26,98199.0,376,Plug-in Hybrid Electric Vehicle (PHEV)
2020,7,27,98199.0,377,Battery Electric Vehicle (BEV)
2020,7,27,98199.0,378,Plug-in Hybrid Electric Vehicle (PHEV)
2020,7,28,98199.0,379,Battery Electric Vehicle (BEV)
2020,7,29,98199.0,380,Battery Electric Vehicle (BEV)
2020,7,30,98199.0,382,Battery Electric Vehicle (BEV)
2020,7,31,98199.0,383,Battery Electric Vehicle (BEV)
2020,8,32,98199.0,384,Battery Electric Vehicle (BEV)
2020,8,32,98199.0,385,Plug-in Hybrid Electric Vehicle (PHEV)
2020,8,33,98199.0,386,Battery Electric Vehicle (BEV)
2020,8,34,98199.0,387,Plug-in Hybrid Electric Vehicle (PHEV)
2020,8,35,98199.0,388,Battery Electric Vehicle (BEV)
2020,9,37,98199.0,390,Battery Electric Vehicle (BEV)
2020,9,39,98199.0,391,Battery Electric Vehicle (BEV)
2020,9,40,98199.0,392,Battery Electric Vehicle (BEV)
2020,10,41,98199.0,396,Battery Electric Vehicle (BEV)
2020,10,42,98199.0,397,Battery Electric Vehicle (BEV)
2020,10,42,98199.0,398,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,43,98199.0,399,Battery Electric Vehicle (BEV)
2020,10,43,98199.0,400,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,44,98199.0,402,Battery Electric Vehicle (BEV)
2020,11,45,98199.0,403,Battery Electric Vehicle (BEV)
2020,11,45,98199.0,404,Plug-in Hybrid Electric Vehicle (PHEV)
2020,11,46,98199.0,405,Battery Electric Vehicle (BEV)
2020,11,47,98199.0,406,Battery Electric Vehicle (BEV)
2020,11,48,98199.0,408,Battery Electric Vehicle (BEV)
2020,11,48,98199.0,410,Plug-in Hybrid Electric Vehicle (PHEV)
2020,11,49,98199.0,411,Battery Electric Vehicle (BEV)
2020,12,49,98199.0,412,Battery Electric Vehicle (BEV)
2020,12,49,98199.0,413,Plug-in Hybrid Electric Vehicle (PHEV)
2020,12,50,98199.0,414,Battery Electric Vehicle (BEV)
2020,12,51,98199.0,415,Battery Electric Vehicle (BEV)
2020,12,52,98199.0,416,Battery Electric Vehicle (BEV)
2020,12,53,98199.0,417,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,1,98199.0,418,Battery Electric Vehicle (BEV)
2021,1,1,98199.0,420,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,2,98199.0,421,Battery Electric Vehicle (BEV)
2021,1,2,98199.0,422,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,4,98199.0,423,Battery Electric Vehicle (BEV)
2021,1,4,98199.0,424,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,5,98199.0,425,Battery Electric Vehicle (BEV)
2021,2,6,98199.0,426,Battery Electric Vehicle (BEV)
2021,2,6,98199.0,427,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,7,98199.0,428,Battery Electric Vehicle (BEV)
2021,2,8,98199.0,429,Battery Electric Vehicle (BEV)
2021,3,9,98199.0,431,Battery Electric Vehicle (BEV)
2021,3,10,98199.0,432,Battery Electric Vehicle (BEV)
2021,3,11,98199.0,434,Battery Electric Vehicle (BEV)
2021,3,11,98199.0,435,Plug-in Hybrid Electric Vehicle (PHEV)
2021,3,12,98199.0,436,Battery Electric Vehicle (BEV)
2021,4,14,98199.0,437,Battery Electric Vehicle (BEV)
2021,4,15,98199.0,438,Battery Electric Vehicle (BEV)
2021,4,16,98199.0,440,Battery Electric Vehicle (BEV)
2021,4,16,98199.0,442,Plug-in Hybrid Electric Vehicle (PHEV)
2021,4,17,98199.0,443,Battery Electric Vehicle (BEV)
2021,4,17,98199.0,446,Plug-in Hybrid Electric Vehicle (PHEV)
2021,5,18,98199.0,449,Battery Electric Vehicle (BEV)
2021,5,19,98199.0,450,Battery Electric Vehicle (BEV)
2021,5,20,98199.0,451,Battery Electric Vehicle (BEV)
2021,5,21,98199.0,452,Battery Electric Vehicle (BEV)
2021,5,21,98199.0,453,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,22,98199.0,458,Battery Electric Vehicle (BEV)
2021,6,22,98199.0,460,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,23,98199.0,462,Battery Electric Vehicle (BEV)
2021,6,23,98199.0,463,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,24,98199.0,464,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,25,98199.0,465,Battery Electric Vehicle (BEV)
2021,6,25,98199.0,467,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,26,98199.0,468,Battery Electric Vehicle (BEV)
2021,6,26,98199.0,469,Plug-in Hybrid Electric Vehicle (PHEV)
2021,7,26,98199.0,470,Battery Electric Vehicle (BEV)
2021,7,27,98199.0,474,Battery Electric Vehicle (BEV)
2021,7,28,98199.0,475,Battery Electric Vehicle (BEV)
2021,7,28,98199.0,477,Plug-in Hybrid Electric Vehicle (PHEV)
2021,7,29,98199.0,478,Battery Electric Vehicle (BEV)
2021,7,30,98199.0,479,Battery Electric Vehicle (BEV)
2021,7,30,98199.0,480,Plug-in Hybrid Electric Vehicle (PHEV)
2021,8,31,98199.0,481,Battery Electric Vehicle (BEV)
2021,8,31,98199.0,482,Plug-in Hybrid Electric Vehicle (PHEV)
2021,8,32,98199.0,483,Battery Electric Vehicle (BEV)
2021,8,33,98199.0,484,Battery Electric Vehicle (BEV)
2021,8,34,98199.0,485,Battery Electric Vehicle (BEV)
2021,8,34,98199.0,486,Plug-in Hybrid Electric Vehicle (PHEV)
2021,8,35,98199.0,487,Plug-in Hybrid Electric Vehicle (PHEV)
2021,9,35,98199.0,488,Battery Electric Vehicle (BEV)
2021,9,36,98199.0,489,Battery Electric Vehicle (BEV)
2021,9,37,98199.0,491,Battery Electric Vehicle (BEV)
2021,9,38,98199.0,492,Battery Electric Vehicle (BEV)
2021,9,39,98199.0,494,Battery Electric Vehicle (BEV)
2021,10,39,98199.0,495,Battery Electric Vehicle (BEV)
2021,10,40,98199.0,496,Battery Electric Vehicle (BEV)
2021,10,41,98199.0,497,Battery Electric Vehicle (BEV)
2021,10,41,98199.0,498,Plug-in Hybrid Electric Vehicle (PHEV)
2021,10,42,98199.0,502,Battery Electric Vehicle (BEV)
2021,10,42,98199.0,503,Plug-in Hybrid Electric Vehicle (PHEV)
2021,10,43,98199.0,505,Battery Electric Vehicle (BEV)
2021,11,44,98199.0,507,Battery Electric Vehicle (BEV)
2021,11,45,98199.0,508,Battery Electric Vehicle (BEV)
2021,11,45,98199.0,509,Plug-in Hybrid Electric Vehicle (PHEV)
2021,11,46,98199.0,510,Battery Electric Vehicle (BEV)
2021,11,47,98199.0,513,Battery Electric Vehicle (BEV)
2021,11,48,98199.0,514,Battery Electric Vehicle (BEV)
2021,12,48,98199.0,515,Battery Electric Vehicle (BEV)
2021,12,49,98199.0,516,Battery Electric Vehicle (BEV)
2021,12,50,98199.0,517,Battery Electric Vehicle (BEV)
2021,12,51,98199.0,519,Battery Electric Vehicle (BEV)
2021,12,52,98199.0,525,Battery Electric Vehicle (BEV)
2022,1,1,98199.0,526,Battery Electric Vehicle (BEV)
2022,1,1,98199.0,527,Plug-in Hybrid Electric Vehicle (PHEV)
2022,1,2,98199.0,528,Battery Electric Vehicle (BEV)
2022,1,3,98199.0,529,Battery Electric Vehicle (BEV)
2022,1,4,98199.0,530,Battery Electric Vehicle (BEV)
2022,1,5,98199.0,531,Battery Electric Vehicle (BEV)
2022,2,5,98199.0,532,Battery Electric Vehicle (BEV)
2022,2,5,98199.0,533,Plug-in Hybrid Electric Vehicle (PHEV)
2022,2,6,98199.0,539,Battery Electric Vehicle (BEV)
2022,2,6,98199.0,540,Plug-in Hybrid Electric Vehicle (PHEV)
2022,2,7,98199.0,541,Battery Electric Vehicle (BEV)
2022,2,7,98199.0,542,Plug-in Hybrid Electric Vehicle (PHEV)
2022,2,8,98199.0,543,Battery Electric Vehicle (BEV)
2022,2,8,98199.0,544,Plug-in Hybrid Electric Vehicle (PHEV)
2022,2,9,98199.0,546,Battery Electric Vehicle (BEV)
2022,3,9,98199.0,548,Battery Electric Vehicle (BEV)
2022,3,10,98199.0,550,Battery Electric Vehicle (BEV)
2022,3,10,98199.0,552,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,11,98199.0,553,Battery Electric Vehicle (BEV)
2022,3,11,98199.0,555,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,12,98199.0,556,Battery Electric Vehicle (BEV)
2022,3,12,98199.0,558,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,13,98199.0,559,Battery Electric Vehicle (BEV)
2022,3,13,98199.0,560,Plug-in Hybrid Electric Vehicle (PHEV)
2022,4,13,98199.0,561,Battery Electric Vehicle (BEV)
2022,4,14,98199.0,562,Battery Electric Vehicle (BEV)
2022,4,14,98199.0,563,Plug-in Hybrid Electric Vehicle (PHEV)
2022,4,15,98199.0,564,Battery Electric Vehicle (BEV)
2022,4,16,98199.0,565,Battery Electric Vehicle (BEV)
2022,4,17,98199.0,566,Battery Electric Vehicle (BEV)
2022,5,18,98199.0,567,Battery Electric Vehicle (BEV)
2022,5,19,98199.0,568,Battery Electric Vehicle (BEV)
2022,5,19,98199.0,569,Plug-in Hybrid Electric Vehicle (PHEV)
2022,5,20,98199.0,571,Battery Electric Vehicle (BEV)
2022,5,20,98199.0,572,Plug-in Hybrid Electric Vehicle (PHEV)
2022,5,21,98199.0,574,Battery Electric Vehicle (BEV)
2022,6,22,98199.0,576,Battery Electric Vehicle (BEV)
2022,6,23,98199.0,578,Battery Electric Vehicle (BEV)
2022,6,23,98199.0,579,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,25,98199.0,580,Battery Electric Vehicle (BEV)
2022,6,26,98199.0,581,Battery Electric Vehicle (BEV)
2022,7,26,98199.0,582,Plug-in Hybrid Electric Vehicle (PHEV)
2022,7,27,98199.0,583,Battery Electric Vehicle (BEV)
2022,7,28,98199.0,585,Battery Electric Vehicle (BEV)
2022,7,28,98199.0,586,Plug-in Hybrid Electric Vehicle (PHEV)
2022,7,29,98199.0,587,Battery Electric Vehicle (BEV)
2022,7,29,98199.0,588,Plug-in Hybrid Electric Vehicle (PHEV)
2022,7,30,98199.0,589,Battery Electric Vehicle (BEV)
2022,8,31,98199.0,590,Battery Electric Vehicle (BEV)
2022,8,31,98199.0,592,Plug-in Hybrid Electric Vehicle (PHEV)
2022,8,32,98199.0,593,Battery Electric Vehicle (BEV)
2022,8,33,98199.0,594,Battery Electric Vehicle (BEV)
2022,8,33,98199.0,595,Plug-in Hybrid Electric Vehicle (PHEV)
2022,8,35,98199.0,596,Battery Electric Vehicle (BEV)
2011,5,19,98108.0,1,Battery Electric Vehicle (BEV)
2011,7,27,98108.0,2,Battery Electric Vehicle (BEV)
2011,8,34,98108.0,3,Battery Electric Vehicle (BEV)
2011,12,48,98108.0,4,Battery Electric Vehicle (BEV)
2011,12,51,98108.0,5,Battery Electric Vehicle (BEV)
2012,2,6,98108.0,6,Battery Electric Vehicle (BEV)
2012,3,9,98108.0,7,Battery Electric Vehicle (BEV)
2012,5,20,98108.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
2012,10,41,98108.0,9,Battery Electric Vehicle (BEV)
2012,10,42,98108.0,10,Battery Electric Vehicle (BEV)
2012,11,44,98108.0,11,Battery Electric Vehicle (BEV)
2013,1,1,98108.0,12,Battery Electric Vehicle (BEV)
2013,1,5,98108.0,13,Battery Electric Vehicle (BEV)
2013,5,19,98108.0,14,Battery Electric Vehicle (BEV)
2013,6,23,98108.0,15,Battery Electric Vehicle (BEV)
2013,7,30,98108.0,16,Battery Electric Vehicle (BEV)
2013,8,33,98108.0,17,Battery Electric Vehicle (BEV)
2013,8,35,98108.0,18,Battery Electric Vehicle (BEV)
2013,9,38,98108.0,19,Battery Electric Vehicle (BEV)
2013,9,39,98108.0,20,Plug-in Hybrid Electric Vehicle (PHEV)
2013,11,45,98108.0,21,Battery Electric Vehicle (BEV)
2013,11,45,98108.0,22,Plug-in Hybrid Electric Vehicle (PHEV)
2014,1,4,98108.0,23,Plug-in Hybrid Electric Vehicle (PHEV)
2014,2,6,98108.0,24,Battery Electric Vehicle (BEV)
2014,3,13,98108.0,25,Battery Electric Vehicle (BEV)
2014,6,24,98108.0,26,Battery Electric Vehicle (BEV)
2014,7,29,98108.0,27,Battery Electric Vehicle (BEV)
2014,8,32,98108.0,28,Battery Electric Vehicle (BEV)
2014,8,34,98108.0,29,Plug-in Hybrid Electric Vehicle (PHEV)
2014,8,35,98108.0,30,Plug-in Hybrid Electric Vehicle (PHEV)
2014,9,37,98108.0,31,Plug-in Hybrid Electric Vehicle (PHEV)
2014,10,40,98108.0,32,Battery Electric Vehicle (BEV)
2014,10,42,98108.0,33,Battery Electric Vehicle (BEV)
2014,12,50,98108.0,34,Battery Electric Vehicle (BEV)
2015,1,2,98108.0,35,Battery Electric Vehicle (BEV)
2015,2,6,98108.0,36,Battery Electric Vehicle (BEV)
2015,5,21,98108.0,37,Battery Electric Vehicle (BEV)
2015,7,30,98108.0,38,Battery Electric Vehicle (BEV)
2015,8,32,98108.0,39,Plug-in Hybrid Electric Vehicle (PHEV)
2015,9,39,98108.0,40,Plug-in Hybrid Electric Vehicle (PHEV)
2015,10,44,98108.0,41,Battery Electric Vehicle (BEV)
2015,11,45,98108.0,43,Battery Electric Vehicle (BEV)
2015,11,46,98108.0,44,Plug-in Hybrid Electric Vehicle (PHEV)
2015,12,52,98108.0,45,Battery Electric Vehicle (BEV)
2016,1,1,98108.0,46,Plug-in Hybrid Electric Vehicle (PHEV)
2016,1,4,98108.0,47,Battery Electric Vehicle (BEV)
2016,2,6,98108.0,48,Plug-in Hybrid Electric Vehicle (PHEV)
2016,3,11,98108.0,49,Battery Electric Vehicle (BEV)
2016,4,16,98108.0,50,Battery Electric Vehicle (BEV)
2016,5,18,98108.0,51,Plug-in Hybrid Electric Vehicle (PHEV)
2016,6,25,98108.0,52,Battery Electric Vehicle (BEV)
2016,6,26,98108.0,54,Battery Electric Vehicle (BEV)
2016,7,29,98108.0,55,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,31,98108.0,56,Battery Electric Vehicle (BEV)
2016,8,32,98108.0,57,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,36,98108.0,58,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,38,98108.0,59,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,39,98108.0,60,Battery Electric Vehicle (BEV)
2016,10,42,98108.0,61,Battery Electric Vehicle (BEV)
2016,10,42,98108.0,62,Plug-in Hybrid Electric Vehicle (PHEV)
2016,12,51,98108.0,63,Plug-in Hybrid Electric Vehicle (PHEV)
2017,2,8,98108.0,64,Plug-in Hybrid Electric Vehicle (PHEV)
2017,2,9,98108.0,65,Battery Electric Vehicle (BEV)
2017,4,16,98108.0,66,Plug-in Hybrid Electric Vehicle (PHEV)
2017,5,18,98108.0,67,Battery Electric Vehicle (BEV)
2017,5,21,98108.0,68,Battery Electric Vehicle (BEV)
2017,6,22,98108.0,70,Battery Electric Vehicle (BEV)
2017,6,24,98108.0,71,Battery Electric Vehicle (BEV)
2017,6,26,98108.0,72,Battery Electric Vehicle (BEV)
2017,7,30,98108.0,76,Plug-in Hybrid Electric Vehicle (PHEV)
2017,8,32,98108.0,77,Battery Electric Vehicle (BEV)
2017,8,35,98108.0,78,Plug-in Hybrid Electric Vehicle (PHEV)
2017,9,39,98108.0,79,Battery Electric Vehicle (BEV)
2017,10,41,98108.0,80,Battery Electric Vehicle (BEV)
2017,11,45,98108.0,81,Battery Electric Vehicle (BEV)
2017,11,47,98108.0,82,Battery Electric Vehicle (BEV)
2017,12,49,98108.0,83,Battery Electric Vehicle (BEV)
2017,12,49,98108.0,84,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,51,98108.0,85,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,52,98108.0,87,Plug-in Hybrid Electric Vehicle (PHEV)
2018,1,1,98108.0,89,Battery Electric Vehicle (BEV)
2018,1,3,98108.0,90,Battery Electric Vehicle (BEV)
2018,1,4,98108.0,91,Battery Electric Vehicle (BEV)
2018,2,8,98108.0,92,Plug-in Hybrid Electric Vehicle (PHEV)
2018,3,10,98108.0,93,Battery Electric Vehicle (BEV)
2018,3,11,98108.0,94,Battery Electric Vehicle (BEV)
2018,4,14,98108.0,95,Battery Electric Vehicle (BEV)
2018,4,16,98108.0,96,Battery Electric Vehicle (BEV)
2018,4,16,98108.0,97,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,19,98108.0,98,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,21,98108.0,99,Battery Electric Vehicle (BEV)
2018,5,22,98108.0,100,Battery Electric Vehicle (BEV)
2018,6,22,98108.0,101,Battery Electric Vehicle (BEV)
2018,6,23,98108.0,102,Battery Electric Vehicle (BEV)
2018,6,23,98108.0,103,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,25,98108.0,104,Battery Electric Vehicle (BEV)
2018,6,25,98108.0,105,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,26,98108.0,106,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,28,98108.0,108,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,29,98108.0,109,Battery Electric Vehicle (BEV)
2018,7,31,98108.0,111,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,32,98108.0,112,Battery Electric Vehicle (BEV)
2018,9,36,98108.0,113,Battery Electric Vehicle (BEV)
2018,10,40,98108.0,114,Battery Electric Vehicle (BEV)
2018,10,41,98108.0,115,Battery Electric Vehicle (BEV)
2018,10,44,98108.0,116,Battery Electric Vehicle (BEV)
2018,11,45,98108.0,117,Battery Electric Vehicle (BEV)
2018,11,46,98108.0,118,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,47,98108.0,119,Battery Electric Vehicle (BEV)
2018,11,48,98108.0,120,Battery Electric Vehicle (BEV)
2018,11,48,98108.0,121,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,50,98108.0,122,Battery Electric Vehicle (BEV)
2018,12,51,98108.0,123,Battery Electric Vehicle (BEV)
2019,1,2,98108.0,124,Battery Electric Vehicle (BEV)
2019,1,2,98108.0,125,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,3,98108.0,126,Battery Electric Vehicle (BEV)
2019,1,4,98108.0,127,Battery Electric Vehicle (BEV)
2019,1,5,98108.0,128,Battery Electric Vehicle (BEV)
2019,2,6,98108.0,129,Plug-in Hybrid Electric Vehicle (PHEV)
2019,2,9,98108.0,130,Battery Electric Vehicle (BEV)
2019,3,11,98108.0,131,Battery Electric Vehicle (BEV)
2019,4,15,98108.0,132,Battery Electric Vehicle (BEV)
2019,4,16,98108.0,133,Battery Electric Vehicle (BEV)
2019,4,17,98108.0,134,Battery Electric Vehicle (BEV)
2019,4,18,98108.0,135,Battery Electric Vehicle (BEV)
